"";"t";"original_animal_id";"animal_year_id";"sex";"geometry"
"29547";2009-10-11 03:00:00;6333;63330;"f";c(75495.8253343856, 6618267.41437831)
"29548";2009-10-11 06:00:00;6333;63330;"f";c(75537.4566210071, 6618285.95141345)
"29549";2009-10-11 09:00:00;6333;63330;"f";c(78515.9575849114, 6618918.34897804)
"29550";2009-10-11 12:00:00;6333;63330;"f";c(78371.2141739369, 6618924.03195094)
"29551";2009-10-11 15:00:00;6333;63330;"f";c(78244.3889175179, 6618419.53264214)
"29552";2009-10-11 18:00:00;6333;63330;"f";c(78806.9132906271, 6617708.94628272)
"29553";2009-10-11 21:00:00;6333;63330;"f";c(78884.283136347, 6617719.56327385)
"29554";2009-10-12;6333;63330;"f";c(78973.2955994165, 6617682.38821875)
"29555";2009-10-12 03:00:00;6333;63330;"f";c(78794.3583744207, 6618040.4517874)
"29556";2009-10-12 06:00:00;6333;63330;"f";c(78686.4058305357, 6618287.9171091)
"29557";2009-10-12 09:00:00;6333;63330;"f";c(78261.9739718756, 6618653.90403438)
"29558";2009-10-12 12:00:00;6333;63330;"f";c(78165.5573367305, 6618629.09866141)
"29559";2009-10-12 15:00:00;6333;63330;"f";c(77936.8105992505, 6618695.41986182)
"29560";2009-10-12 18:00:00;6333;63330;"f";c(78755.0009700216, 6619498.13006429)
"29561";2009-10-12 21:00:00;6333;63330;"f";c(78492.7701724552, 6619662.63936588)
"29562";2009-10-13;6333;63330;"f";c(78482.8023029477, 6619832.9231994)
"29563";2009-10-13 03:00:00;6333;63330;"f";c(78416.0373851999, 6619931.94120188)
"29564";2009-10-13 06:00:00;6333;63330;"f";c(78225.313152122, 6620502.26425471)
"29565";2009-10-13 09:00:00;6333;63330;"f";c(78326.5689669309, 6621059.55528786)
"29566";2009-10-13 12:00:00;6333;63330;"f";c(78308.3446362345, 6621033.10806647)
"29567";2009-10-13 15:00:00;6333;63330;"f";c(78235.0452129316, 6621228.76175218)
"29568";2009-10-13 18:00:00;6333;63330;"f";c(78336.86371828, 6621157.79972565)
"29569";2009-10-13 21:00:00;6333;63330;"f";c(78357.3544183002, 6621304.51247245)
"29570";2009-10-14;6333;63330;"f";c(78340.9911533354, 6621497.65900857)
"29571";2009-10-14 03:00:00;6333;63330;"f";c(78228.2317991449, 6621514.9932659)
"29572";2009-10-14 06:00:00;6333;63330;"f";c(78054.4138614106, 6621482.96923221)
"29573";2009-10-14 09:00:00;6333;63330;"f";c(77954.3191838645, 6623755.41712462)
"29574";2009-10-14 12:00:00;6333;63330;"f";c(77528.7613825052, 6623687.25666235)
"29575";2009-10-14 15:00:00;6333;63330;"f";c(77392.3794912153, 6623825.72704266)
"29576";2009-10-14 18:00:00;6333;63330;"f";c(77481.5496224918, 6623899.25147128)
"29577";2009-10-14 21:00:00;6333;63330;"f";c(77482.8513707794, 6623896.13893815)
"29578";2009-10-15;6333;63330;"f";c(77323.6461188485, 6623972.08616928)
"29579";2009-10-15 03:00:00;6333;63330;"f";c(77351.3676893745, 6623966.30727632)
"29580";2009-10-15 06:00:00;6333;63330;"f";c(77119.8770947352, 6624221.04065517)
"29581";2009-10-15 09:00:00;6333;63330;"f";c(76971.530334016, 6624810.80375918)
"29582";2009-10-15 12:00:00;6333;63330;"f";c(77669.4066844048, 6625042.38120225)
"29583";2009-10-15 15:00:00;6333;63330;"f";c(78212.708105537, 6625379.36582762)
"29584";2009-10-15 18:00:00;6333;63330;"f";c(78218.2225383972, 6626483.60337598)
"29585";2009-10-15 21:00:00;6333;63330;"f";c(78329.8556670445, 6626676.73769555)
"29586";2009-10-16;6333;63330;"f";c(77603.0449591813, 6627093.65471726)
"29587";2009-10-16 03:00:00;6333;63330;"f";c(77583.9327685701, 6627084.21826267)
"29588";2009-10-16 06:00:00;6333;63330;"f";c(77216.5465173001, 6627272.41772607)
"29589";2009-10-16 09:00:00;6333;63330;"f";c(76986.6305554665, 6629305.21572313)
"29590";2009-10-16 12:00:00;6333;63330;"f";c(77041.879229309, 6629307.90606786)
"29591";2009-10-16 15:00:00;6333;63330;"f";c(77051.3082443128, 6629424.00978684)
"29592";2009-10-16 18:00:00;6333;63330;"f";c(77867.014944903, 6630354.1556032)
"29593";2009-10-16 21:00:00;6333;63330;"f";c(77850.2302993155, 6630405.29898419)
"29594";2009-10-17;6333;63330;"f";c(78063.0723107947, 6630428.83215685)
"29595";2009-10-17 03:00:00;6333;63330;"f";c(78050.2326798516, 6630410.54197534)
"29596";2009-10-17 06:00:00;6333;63330;"f";c(78210.93723994, 6630437.89093356)
"29597";2009-10-17 09:00:00;6333;63330;"f";c(78298.7604582568, 6631067.54686784)
"29598";2009-10-17 12:00:00;6333;63330;"f";c(78831.0072178083, 6630510.36842677)
"29599";2009-10-17 15:00:00;6333;63330;"f";c(78667.7061102816, 6630460.49894071)
"29600";2009-10-17 18:00:00;6333;63330;"f";c(78767.2719193902, 6630470.48452258)
"29601";2009-10-17 21:00:00;6333;63330;"f";c(78749.7343094895, 6630451.29654223)
"29602";2009-10-18;6333;63330;"f";c(78600.9456808118, 6630228.02332837)
"29603";2009-10-18 03:00:00;6333;63330;"f";c(78068.3595504487, 6629966.79737693)
"29604";2009-10-18 06:00:00;6333;63330;"f";c(77745.8103370402, 6630020.94322303)
"29605";2009-10-18 09:00:00;6333;63330;"f";c(77760.2317842586, 6629353.86220374)
"29606";2009-10-18 12:00:00;6333;63330;"f";c(76896.2918583109, 6628750.25694011)
"29607";2009-10-18 15:00:00;6333;63330;"f";c(76094.365664187, 6627490.10931878)
"29608";2009-10-18 18:00:00;6333;63330;"f";c(75654.2709554199, 6626444.83952305)
"29609";2009-10-18 21:00:00;6333;63330;"f";c(75676.6183087747, 6626411.8780868)
"29610";2009-10-19;6333;63330;"f";c(75700.4637979671, 6626453.45519612)
"29611";2009-10-19 03:00:00;6333;63330;"f";c(75919.7072699938, 6625876.50568964)
"29612";2009-10-19 06:00:00;6333;63330;"f";c(75905.7386492911, 6625621.75774926)
"29613";2009-10-19 09:00:00;6333;63330;"f";c(75876.7456210945, 6625025.49887754)
"29614";2009-10-19 12:00:00;6333;63330;"f";c(75831.0081567775, 6625010.93984979)
"29615";2009-10-19 15:00:00;6333;63330;"f";c(75801.142137534, 6624622.614546)
"29616";2009-10-19 18:00:00;6333;63330;"f";c(76762.9002630755, 6623579.27762868)
"29617";2009-10-19 21:00:00;6333;63330;"f";c(76748.1068472163, 6623838.34633152)
"29618";2009-10-20;6333;63330;"f";c(76777.0561303647, 6622874.64416982)
"29619";2009-10-20 03:00:00;6333;63330;"f";c(76755.4989786708, 6622860.58774885)
"29620";2009-10-20 06:00:00;6333;63330;"f";c(76798.916165872, 6622446.32086094)
"29621";2009-10-20 09:00:00;6333;63330;"f";c(76050.7220448247, 6623390.1371955)
"29622";2009-10-20 12:00:00;6333;63330;"f";c(76188.0319001784, 6623268.02045953)
"29623";2009-10-20 15:00:00;6333;63330;"f";c(76707.5773392707, 6621740.62957493)
"29624";2009-10-20 18:00:00;6333;63330;"f";c(76922.4149558548, 6621966.00576423)
"29625";2009-10-20 21:00:00;6333;63330;"f";c(77148.9430238418, 6621597.45159736)
"29626";2009-10-21;6333;63330;"f";c(77789.4543975641, 6620848.71962665)
"29627";2009-10-21 03:00:00;6333;63330;"f";c(78672.484301276, 6620863.44444944)
"29628";2009-10-21 06:00:00;6333;63330;"f";c(78912.1845464088, 6620803.46160964)
"29629";2009-10-21 09:00:00;6333;63330;"f";c(78931.9511882666, 6620822.35924925)
"29630";2009-10-21 12:00:00;6333;63330;"f";c(78955.6127160605, 6620791.03147891)
"29631";2009-10-21 15:00:00;6333;63330;"f";c(79701.6318094464, 6620663.49286533)
"29632";2009-10-21 18:00:00;6333;63330;"f";c(80316.5762207314, 6620619.19513087)
"29633";2009-10-21 21:00:00;6333;63330;"f";c(80310.7236438197, 6620644.27767953)
"29634";2009-10-22;6333;63330;"f";c(80399.2488106788, 6620697.31450261)
"29635";2009-10-22 03:00:00;6333;63330;"f";c(80528.1387472562, 6620583.28938391)
"29636";2009-10-22 06:00:00;6333;63330;"f";c(80498.1897682424, 6620478.84223604)
"29637";2009-10-22 09:00:00;6333;63330;"f";c(80051.1130396181, 6620105.50832977)
"29638";2009-10-22 12:00:00;6333;63330;"f";c(80033.9717114638, 6620065.43295643)
"29639";2009-10-22 15:00:00;6333;63330;"f";c(80042.804411942, 6620911.36034249)
"29640";2009-10-22 18:00:00;6333;63330;"f";c(80561.3398595469, 6621109.28462022)
"29641";2009-10-22 21:00:00;6333;63330;"f";c(80612.7915649057, 6621120.3199058)
"29642";2009-10-23;6333;63330;"f";c(80936.3851897268, 6621603.68638668)
"29643";2009-10-23 03:00:00;6333;63330;"f";c(81027.2571776046, 6621581.98144633)
"29644";2009-10-23 06:00:00;6333;63330;"f";c(81150.9378555349, 6621626.63020139)
"29645";2009-10-23 09:00:00;6333;63330;"f";c(81193.7227863862, 6621667.32531497)
"29646";2009-10-23 12:00:00;6333;63330;"f";c(81014.9251160488, 6621685.9394587)
"29647";2009-10-23 15:00:00;6333;63330;"f";c(81001.4179418029, 6621728.24144516)
"29648";2009-10-23 18:00:00;6333;63330;"f";c(80495.4485307431, 6622104.80056466)
"29649";2009-10-23 21:00:00;6333;63330;"f";c(80486.9418735687, 6622093.06587332)
"29650";2009-10-24;6333;63330;"f";c(80364.0252256959, 6622269.79221947)
"29651";2009-10-24 03:00:00;6333;63330;"f";c(80376.7747119108, 6622304.50898309)
"29652";2009-10-24 06:00:00;6333;63330;"f";c(80325.3065659551, 6622323.66839936)
"29653";2009-10-24 09:00:00;6333;63330;"f";c(80000.7327194905, 6622814.30492444)
"29654";2009-10-24 12:00:00;6333;63330;"f";c(80062.615447063, 6622844.75310179)
"29655";2009-10-24 15:00:00;6333;63330;"f";c(79816.0121323736, 6622665.92247178)
"29656";2009-10-24 18:00:00;6333;63330;"f";c(79535.9588177551, 6622778.16171467)
"29657";2009-10-24 21:00:00;6333;63330;"f";c(79520.6753358618, 6622792.03432747)
"29658";2009-10-25;6333;63330;"f";c(79461.1454552522, 6622758.23028749)
"29659";2009-10-25 03:00:00;6333;63330;"f";c(79427.5459868039, 6622640.9364181)
"29660";2009-10-25 06:00:00;6333;63330;"f";c(79411.4288948442, 6622543.52769679)
"29661";2009-10-25 09:00:00;6333;63330;"f";c(79439.6101428837, 6622514.48952312)
"29662";2009-10-25 12:00:00;6333;63330;"f";c(79226.2242670891, 6622800.84522945)
"29663";2009-10-25 15:00:00;6333;63330;"f";c(79031.3752549214, 6623294.4388026)
"29664";2009-10-25 18:00:00;6333;63330;"f";c(78024.4347570552, 6623208.0022186)
"29665";2009-10-25 21:00:00;6333;63330;"f";c(78014.6681099997, 6623030.94360809)
"29666";2009-10-26;6333;63330;"f";c(77571.2271648532, 6623620.46338107)
"29667";2009-10-26 03:00:00;6333;63330;"f";c(77584.770541084, 6623335.35534261)
"29668";2009-10-26 06:00:00;6333;63330;"f";c(77325.1578702018, 6623722.15599154)
"29669";2009-10-26 09:00:00;6333;63330;"f";c(76867.416552896, 6624025.43206165)
"29670";2009-10-26 12:00:00;6333;63330;"f";c(76848.1132511562, 6624084.02784072)
"29671";2009-10-26 15:00:00;6333;63330;"f";c(76166.1778291648, 6625256.98308148)
"29672";2009-10-26 18:00:00;6333;63330;"f";c(76186.461896292, 6627439.33499449)
"29673";2009-10-26 21:00:00;6333;63330;"f";c(76354.8145090566, 6627323.07240352)
"29674";2009-10-27;6333;63330;"f";c(76667.7204234756, 6627428.23202844)
"29675";2009-10-27 03:00:00;6333;63330;"f";c(76701.6526804046, 6627674.38658301)
"29676";2009-10-27 06:00:00;6333;63330;"f";c(76578.7116101464, 6628516.2180233)
"29677";2009-10-27 09:00:00;6333;63330;"f";c(75400.9215859902, 6629603.98482769)
"29678";2009-10-27 12:00:00;6333;63330;"f";c(75465.4044871568, 6629744.78628781)
"29679";2009-10-27 15:00:00;6333;63330;"f";c(75525.0926291609, 6630040.74524848)
"29680";2009-10-27 18:00:00;6333;63330;"f";c(76004.5471279378, 6630345.37470308)
"29681";2009-10-27 21:00:00;6333;63330;"f";c(76000.1140481071, 6630330.1984584)
"29682";2009-10-28;6333;63330;"f";c(76038.4893248777, 6630461.47603373)
"29683";2009-10-28 03:00:00;6333;63330;"f";c(76208.3914148901, 6630521.7973262)
"29684";2009-10-28 06:00:00;6333;63330;"f";c(76320.848918926, 6630448.35536582)
"29685";2009-10-28 09:00:00;6333;63330;"f";c(75824.7887456522, 6631761.82373142)
"29686";2009-10-28 12:01:00;6333;63330;"f";c(75512.7451933252, 6632187.74851529)
"29687";2009-10-28 15:00:00;6333;63330;"f";c(75930.6598044105, 6635644.6805482)
"29688";2009-10-28 18:00:00;6333;63330;"f";c(77317.8089652158, 6633969.10095511)
"29689";2009-10-28 21:00:00;6333;63330;"f";c(78117.4147404537, 6633575.17834713)
"29690";2009-10-29;6333;63330;"f";c(78562.9698925862, 6633275.10828495)
"29691";2009-10-29 03:00:00;6333;63330;"f";c(78954.0013925992, 6632963.29052616)
"29692";2009-10-29 06:00:00;6333;63330;"f";c(78956.2480429007, 6633008.27742583)
"29693";2009-10-29 09:00:00;6333;63330;"f";c(78353.5523143809, 6632822.36133663)
"29694";2009-10-29 12:01:00;6333;63330;"f";c(78361.4612504396, 6632820.3989056)
"29695";2009-10-29 15:00:00;6333;63330;"f";c(77797.70819183, 6633033.24739652)
"29696";2009-10-29 18:00:00;6333;63330;"f";c(77279.8200310243, 6633228.86946779)
"29697";2009-10-29 21:00:00;6333;63330;"f";c(77237.7072910052, 6633189.51140598)
"29698";2009-10-30;6333;63330;"f";c(76956.9301644198, 6633107.89377175)
"29699";2009-10-30 03:00:00;6333;63330;"f";c(76900.8776139673, 6632890.51657737)
"29700";2009-10-30 06:00:00;6333;63330;"f";c(76733.9503198828, 6632685.31320316)
"29701";2009-10-30 09:00:00;6333;63330;"f";c(76377.033924015, 6632784.81604812)
"29702";2009-10-30 12:00:00;6333;63330;"f";c(76335.4602965131, 6632778.86672687)
"29703";2009-10-30 15:00:00;6333;63330;"f";c(75321.9174073639, 6632855.23985016)
"29704";2009-10-30 18:00:00;6333;63330;"f";c(75328.7854586105, 6631764.69043835)
"29705";2009-10-30 21:00:00;6333;63330;"f";c(75404.2651629344, 6631487.27127108)
"29706";2009-10-31;6333;63330;"f";c(75070.356167381, 6631042.88429721)
"29707";2009-10-31 03:00:00;6333;63330;"f";c(75056.3917868821, 6631013.98031689)
"29708";2009-10-31 06:00:00;6333;63330;"f";c(75042.2676120242, 6630999.192263)
"29709";2009-10-31 09:00:00;6333;63330;"f";c(74734.2397617077, 6630950.78813859)
"29710";2009-10-31 12:00:00;6333;63330;"f";c(74518.9106876436, 6630733.7927538)
"29711";2009-10-31 15:00:00;6333;63330;"f";c(75347.6276884384, 6629222.51098511)
"29712";2009-10-31 18:00:00;6333;63330;"f";c(75152.0828340639, 6628080.79673312)
"29713";2009-10-31 21:00:00;6333;63330;"f";c(75159.4013220593, 6627981.52772846)
"29714";2009-11-01;6333;63330;"f";c(75077.8240628403, 6627845.01168587)
"29715";2009-11-01 03:00:00;6333;63330;"f";c(75070.9521264008, 6627876.91090088)
"29716";2009-11-01 06:00:00;6333;63330;"f";c(75014.2026869897, 6627853.11928924)
"29717";2009-11-01 09:00:00;6333;63330;"f";c(74622.5067087964, 6627183.75459297)
"29718";2009-11-01 12:00:00;6333;63330;"f";c(74837.2641219492, 6627074.32337103)
"29719";2009-11-01 15:00:00;6333;63330;"f";c(75218.1322952654, 6626836.18761748)
"29720";2009-11-01 18:00:00;6333;63330;"f";c(75411.2179846027, 6626697.5198521)
"29721";2009-11-01 21:00:00;6333;63330;"f";c(75576.4251776158, 6626647.76611277)
"29722";2009-11-02;6333;63330;"f";c(75630.1243014624, 6626681.73210786)
"29723";2009-11-02 03:00:00;6333;63330;"f";c(75781.2071197505, 6626625.9673913)
"29724";2009-11-02 06:00:00;6333;63330;"f";c(76094.2764222044, 6626469.26694181)
"29725";2009-11-02 09:00:00;6333;63330;"f";c(76301.903927085, 6626435.942755)
"29726";2009-11-02 12:00:00;6333;63330;"f";c(76307.4865486108, 6626369.32939413)
"29727";2009-11-02 15:00:00;6333;63330;"f";c(76071.2520282223, 6626277.40581779)
"29728";2009-11-02 18:00:00;6333;63330;"f";c(75929.9759307543, 6625363.18267133)
"29729";2009-11-02 21:00:00;6333;63330;"f";c(75927.7788089899, 6625329.20739054)
"29730";2009-11-03;6333;63330;"f";c(75419.2120851088, 6624690.89869197)
"29731";2009-11-03 03:00:00;6333;63330;"f";c(75340.6992834411, 6624749.18951544)
"29732";2009-11-03 06:00:00;6333;63330;"f";c(74345.2983368852, 6624935.96192391)
"29733";2009-11-03 09:00:00;6333;63330;"f";c(72942.3614499106, 6624678.53044318)
"29734";2009-11-03 12:00:00;6333;63330;"f";c(73778.753450784, 6623958.28433831)
"29735";2009-11-03 15:00:00;6333;63330;"f";c(73217.3436166298, 6624828.51552277)
"29736";2009-11-03 18:00:00;6333;63330;"f";c(74082.2118136666, 6624910.63910017)
"29737";2009-11-03 21:00:00;6333;63330;"f";c(74149.3996913279, 6624841.91753392)
"29738";2009-11-04;6333;63330;"f";c(74352.7428453528, 6624840.08027686)
"29739";2009-11-04 03:00:00;6333;63330;"f";c(75090.011172962, 6624535.76370373)
"29740";2009-11-04 06:00:00;6333;63330;"f";c(75391.9567180134, 6624400.58182092)
"29741";2009-11-04 09:00:00;6333;63330;"f";c(75941.1654369201, 6624194.77436594)
"29742";2009-11-04 12:00:00;6333;63330;"f";c(75958.0513225396, 6624195.69734886)
"29743";2009-11-04 15:00:00;6333;63330;"f";c(76410.1205107032, 6623992.40109475)
"29744";2009-11-04 18:00:00;6333;63330;"f";c(76882.9896087497, 6623958.98191223)
"29745";2009-11-04 21:00:00;6333;63330;"f";c(76962.8728938646, 6623969.7516316)
"29746";2009-11-05;6333;63330;"f";c(76978.6712189169, 6624068.57570984)
"29747";2009-11-05 03:00:00;6333;63330;"f";c(76829.6749534033, 6624161.36152063)
"29748";2009-11-05 06:00:00;6333;63330;"f";c(76822.5101323159, 6624159.8931272)
"29749";2009-11-05 09:00:00;6333;63330;"f";c(75784.2997171118, 6624632.69582642)
"29750";2009-11-05 12:00:00;6333;63330;"f";c(75881.7528349755, 6624579.95671085)
"29751";2009-11-05 15:00:00;6333;63330;"f";c(75776.8509455031, 6624552.0730114)
"29752";2009-11-05 18:00:00;6333;63330;"f";c(75658.633363349, 6624487.96499322)
"29753";2009-11-05 21:00:00;6333;63330;"f";c(75620.1224184549, 6624632.2007323)
"29754";2009-11-06;6333;63330;"f";c(75811.436956453, 6624956.92431512)
"29755";2009-11-06 03:00:00;6333;63330;"f";c(75858.1723713051, 6625160.49043739)
"29756";2009-11-06 06:00:00;6333;63330;"f";c(75910.8972077383, 6625166.20088632)
"29757";2009-11-06 09:00:00;6333;63330;"f";c(75183.3010161999, 6626264.76335363)
"29758";2009-11-06 12:00:00;6333;63330;"f";c(75336.7865242249, 6626318.6225876)
"29759";2009-11-06 15:00:00;6333;63330;"f";c(74534.4900695577, 6627051.67541568)
"29760";2009-11-06 18:00:00;6333;63330;"f";c(74404.0025866227, 6627766.88460549)
"29761";2009-11-06 21:00:00;6333;63330;"f";c(74551.6438767026, 6627936.00717421)
"29762";2009-11-07;6333;63330;"f";c(74945.0164186106, 6627979.93347782)
"29763";2009-11-07 03:00:00;6333;63330;"f";c(74972.8516699806, 6627904.94629129)
"29764";2009-11-07 06:00:00;6333;63330;"f";c(74986.4330238121, 6628318.64958164)
"29765";2009-11-07 09:00:00;6333;63330;"f";c(75561.2668585491, 6628451.38331849)
"29766";2009-11-07 12:00:00;6333;63330;"f";c(75584.3264904834, 6628332.07034005)
"29767";2009-11-07 15:00:00;6333;63330;"f";c(76408.9943905565, 6628823.02422767)
"29768";2009-11-07 18:00:00;6333;63330;"f";c(76831.7998241835, 6628821.54921658)
"29769";2009-11-07 21:00:00;6333;63330;"f";c(76991.6073030758, 6628861.41591989)
"29770";2009-11-08;6333;63330;"f";c(77394.6839991499, 6629420.28419921)
"29771";2009-11-08 03:00:00;6333;63330;"f";c(77515.7935695041, 6629468.62536692)
"29772";2009-11-08 06:00:00;6333;63330;"f";c(77683.8314776476, 6629645.78099697)
"29773";2009-11-08 09:00:00;6333;63330;"f";c(77503.6250380505, 6630006.00918105)
"29774";2009-11-08 12:00:00;6333;63330;"f";c(77467.0981198507, 6630106.73819928)
"29775";2009-11-08 15:00:00;6333;63330;"f";c(77433.7979164723, 6630351.84863913)
"29776";2009-11-08 18:00:00;6333;63330;"f";c(77961.9048072713, 6630296.96816364)
"29777";2009-11-08 21:00:00;6333;63330;"f";c(78051.6079180846, 6630309.91759916)
"29778";2009-11-09;6333;63330;"f";c(78099.4269736261, 6630682.7871514)
"29779";2009-11-09 03:00:00;6333;63330;"f";c(78111.6801792714, 6630832.52283816)
"29780";2009-11-09 06:00:00;6333;63330;"f";c(78170.4704361201, 6630711.73466372)
"29781";2009-11-09 09:00:00;6333;63330;"f";c(77848.9042268093, 6631074.56965936)
"29782";2009-11-09 12:00:00;6333;63330;"f";c(77611.1567842981, 6631098.05595928)
"29783";2009-11-09 15:00:00;6333;63330;"f";c(77508.4306744572, 6631257.57224872)
"29784";2009-11-09 18:00:00;6333;63330;"f";c(77460.9704915789, 6631251.91714396)
"29785";2009-11-09 21:00:00;6333;63330;"f";c(77412.7913816164, 6631344.28976762)
"29786";2009-11-10 00:01:00;6333;63330;"f";c(77455.2750709254, 6631439.96096922)
"29787";2009-11-10 03:00:00;6333;63330;"f";c(77820.2612535136, 6631419.00131926)
"29788";2009-11-10 06:00:00;6333;63330;"f";c(77794.928845191, 6631506.7206934)
"29789";2009-11-10 09:00:00;6333;63330;"f";c(76901.4674200353, 6631846.08780454)
"29790";2009-11-10 12:00:00;6333;63330;"f";c(76856.7248584286, 6631997.87069453)
"29791";2009-11-10 15:00:00;6333;63330;"f";c(77572.8791059082, 6631964.3179804)
"29792";2009-11-10 18:00:00;6333;63330;"f";c(77878.6474444239, 6632336.48075349)
"29793";2009-11-10 21:00:00;6333;63330;"f";c(77866.4218303878, 6632333.06021052)
"29794";2009-11-11;6333;63330;"f";c(77744.8911190905, 6632404.41353958)
"29795";2009-11-11 03:00:00;6333;63330;"f";c(78782.4832928213, 6632228.68136478)
"29796";2009-11-11 06:00:00;6333;63330;"f";c(78889.6054767435, 6632283.56499382)
"29797";2009-11-11 09:00:00;6333;63330;"f";c(78987.9229134287, 6632352.04949559)
"29798";2009-11-11 12:00:00;6333;63330;"f";c(79050.8191774137, 6632313.09174633)
"29799";2009-11-11 15:00:00;6333;63330;"f";c(79601.2252323716, 6632366.64011619)
"29800";2009-11-11 18:00:00;6333;63330;"f";c(79887.8028883864, 6632359.48817372)
"29801";2009-11-11 21:00:00;6333;63330;"f";c(79775.3840084787, 6632499.70101376)
"29802";2009-11-12;6333;63330;"f";c(79735.5656567782, 6632433.26177015)
"29803";2009-11-12 03:00:00;6333;63330;"f";c(80278.2537157944, 6631892.89596442)
"29804";2009-11-12 06:00:00;6333;63330;"f";c(80154.972627981, 6631771.06367839)
"29805";2009-11-12 09:00:00;6333;63330;"f";c(80474.6277551996, 6631388.86230955)
"29806";2009-11-12 12:00:00;6333;63330;"f";c(80625.8141861126, 6631582.5140871)
"29807";2009-11-12 15:00:00;6333;63330;"f";c(80593.8485532854, 6631951.38620318)
"29808";2009-11-12 18:00:00;6333;63330;"f";c(80625.9724074806, 6632182.05081697)
"29809";2009-11-12 21:00:00;6333;63330;"f";c(80733.2335974276, 6632119.42585169)
"29810";2009-11-13 00:01:00;6333;63330;"f";c(81693.680539682, 6632353.36098086)
"29811";2009-11-13 03:00:00;6333;63330;"f";c(81732.5899649533, 6632362.40737501)
"29812";2009-11-13 06:00:00;6333;63330;"f";c(81910.2148028756, 6632276.35580051)
"29813";2009-11-13 09:00:00;6333;63330;"f";c(82274.1411316788, 6632421.55451047)
"29814";2009-11-13 12:00:00;6333;63330;"f";c(83671.3531513584, 6632410.00067964)
"29815";2009-11-13 15:00:00;6333;63330;"f";c(84307.0374539646, 6632360.77027763)
"29816";2009-11-13 18:00:00;6333;63330;"f";c(84425.5985948377, 6632212.5072664)
"29817";2009-11-13 21:00:00;6333;63330;"f";c(84433.4188822755, 6632224.61510181)
"29818";2009-11-14;6333;63330;"f";c(85012.1143634792, 6632360.25367482)
"29819";2009-11-14 03:00:00;6333;63330;"f";c(85221.6218587683, 6632403.61522269)
"29820";2009-11-14 06:00:00;6333;63330;"f";c(85258.174929963, 6632393.42109154)
"29821";2009-11-14 09:00:00;6333;63330;"f";c(85277.0791982604, 6632594.65498243)
"29822";2009-11-14 12:00:00;6333;63330;"f";c(85467.8369994744, 6632676.23985098)
"29823";2009-11-14 15:00:00;6333;63330;"f";c(85769.1556246685, 6633037.58660653)
"29824";2009-11-14 18:00:00;6333;63330;"f";c(85759.2665202699, 6633056.28286569)
"29825";2009-11-14 21:00:00;6333;63330;"f";c(85581.7900935049, 6632872.31887994)
"29826";2009-11-15;6333;63330;"f";c(86065.6321170795, 6632875.88521381)
"29827";2009-11-15 03:00:00;6333;63330;"f";c(85823.7759089977, 6632572.22554647)
"29828";2009-11-15 06:00:00;6333;63330;"f";c(85890.5643935355, 6632534.09262085)
"29829";2009-11-15 09:00:00;6333;63330;"f";c(85946.9606981405, 6632250.03616164)
"29830";2009-11-15 12:00:00;6333;63330;"f";c(86140.3851376208, 6632084.05402707)
"29831";2009-11-15 15:00:00;6333;63330;"f";c(85269.5274091895, 6631947.89106352)
"29832";2009-11-15 18:00:00;6333;63330;"f";c(83946.3556276111, 6631569.39627762)
"29833";2009-11-15 21:00:00;6333;63330;"f";c(83935.5626049346, 6631559.27260352)
"29834";2009-11-16;6333;63330;"f";c(83928.0296288595, 6631522.93429948)
"29835";2009-11-16 03:00:00;6333;63330;"f";c(83720.9664816787, 6631490.17618316)
"29836";2009-11-16 06:00:00;6333;63330;"f";c(83688.8906140092, 6631447.02640753)
"29837";2009-11-16 09:00:00;6333;63330;"f";c(83517.8144532567, 6631419.80965226)
"29838";2009-11-16 12:00:00;6333;63330;"f";c(83500.6738926779, 6631404.69275042)
"29839";2009-11-16 15:00:00;6333;63330;"f";c(82802.9790134136, 6631457.90986534)
"29840";2009-11-16 18:00:00;6333;63330;"f";c(82840.6440733086, 6631455.877674)
"29841";2009-11-16 21:00:00;6333;63330;"f";c(83036.7041066641, 6631474.2351377)
"29842";2009-11-17;6333;63330;"f";c(83222.4563930195, 6631544.49240963)
"29843";2009-11-17 03:00:00;6333;63330;"f";c(83147.2846608082, 6631568.38519043)
"29844";2009-11-17 06:01:00;6333;63330;"f";c(83227.8136773943, 6631557.22234631)
"29845";2009-11-17 09:00:00;6333;63330;"f";c(83039.2013328113, 6631715.69722322)
"29846";2009-11-17 12:00:00;6333;63330;"f";c(82668.872516289, 6631916.06192817)
"29847";2009-11-17 15:00:00;6333;63330;"f";c(82588.1024942349, 6631604.32666562)
"29848";2009-11-17 18:00:00;6333;63330;"f";c(82562.6114625392, 6631477.95277648)
"29849";2009-11-17 21:00:00;6333;63330;"f";c(82492.5450440812, 6631501.6570499)
"29850";2009-11-18;6333;63330;"f";c(81519.6210260432, 6631091.26879019)
"29851";2009-11-18 03:00:00;6333;63330;"f";c(81577.0848572606, 6631096.55628512)
"29852";2009-11-18 06:00:00;6333;63330;"f";c(81550.9018200435, 6631127.37285423)
"29853";2009-11-18 09:00:00;6333;63330;"f";c(80942.0757851179, 6630947.48436118)
"29854";2009-11-18 12:00:00;6333;63330;"f";c(80947.6348473611, 6630915.15418057)
"29855";2009-11-18 15:00:00;6333;63330;"f";c(80752.1509728379, 6630698.33214173)
